Product ID,Product Position,Product Category,brand,name,description,price,currency,terms,section,season,material,origin
209112,End-cap,clothing,Zara,HIGH-WAIST POCKET OVERSHIRT BLACK,Straight fit blazer. Notched lapel collar and long sleeves with buttoned cuffs. Flap pockets at hip. Interior pocket. Central back vent at hem. Front button closure.,18.95,USD,jackets,MAN,Spring,Cotton,Morocco
209113,Aisle,clothing,Zara,KNIT SWEATER WITH PEARLS #3,Faux leather puffer jacket. High collar and long sleeves with ribbed interior cuffs. Welt pockets at hip. Interior pocket. Adjustable hem with side elastics. Front zip closure.,59.0,USD,jackets,MAN,Autumn,Wool Blend,China
209114,Front of Store,clothing,Zara,SATIN HEART PRINT T-SHIRT TAUPE,Jacket made of technical fabric with lightly padded interior. Rib high collar. Long sleeves with elastic cuffs. Patch pockets at hip. Front zip closure.,24.99,USD,jackets,WOMAN,Summer,Linen,Bangladesh
209115,Front of Store,clothing,Zara,RIBBED DOUBLE STRAP SUEDE SANDALS BEIGE,Round neck long sleeve sweater. Openwork detail with rips.,54.99,USD,shoes,WOMAN,Summer,Wool Blend,Morocco
209116,Front of Store,clothing,Zara,STRAIGHT SUIT JACKET BURGUNDY #3,Sweater made with 31% wool and 28% alpaca. Round neck and long sleeves.,99.99,USD,shoes,MAN,Winter,Wool,Bangladesh
209117,Front of Store,clothing,Zara,BELTED CONTRAST SOLE LEATHER SNEAKERS,Sweater made with 80% wool and 20% cashmere. Round neck and long sleeves.,17.99,USD,jackets,WOMAN,Winter,Acrylic,Bangladesh
209118,Aisle,clothing,Zara,RIBBED FINE KNIT SWEATER TAUPE,Relaxed fit overshirt made with cotton fabric. Lapel collar and long sleeves with buttoned cuffs. Chest patch pocket. Contrasting topstitching all over the garment. Front button closure.,48.0,USD,jackets,WOMAN,Autumn,Wool Blend,Turkey
209119,Front of Store,clothing,Zara,STRUCTURED METAL BEAD KNIT SWEATER BEIGE,Jacket with lightly padded interior. Corduroy lapel collar. Long sleeves. Patch pockets at hip. Front button closure.,32.95,USD,jackets,WOMAN,Winter,Wool,Turkey
209120,Aisle,clothing,Zara,UTILITY PLAID TIE DYE OVERSHIRT WHITE,Relaxed fit overshirt. Lapel collar and long sleeves. Chest patch pocket. Front snap button closure.,41.99,USD,jeans,WOMAN,Autumn,Viscose,Turkey
209121,Aisle,clothing,Zara,LINEN JEWEL KNIT SWEATER,Parka made of technical fabric with padded interior. High collar with removable hood. Long sleeves with interior elastic cuffs. Welt pockets at chest and flap pockets at hip. Interior pocket. Adjustable interior waistband with drawstring. Adjustable hem with side elastics. Front zip hidden by a snap button flap.,99.99,USD,jackets,MAN,Spring,Linen,India
209122,Front of Store,clothing,Zara,OVERSIZED PADDED CORDUROY OVERSHIRT OLIVE,Sweater made with 20% wool and 17% alpaca. Crew neck and long sleeves. Tonal rib trim.,49.99,USD,jackets,WOMAN,Autumn,Wool Blend,China
209123,End-cap,clothing,Zara,KNIT POCKET OVERSHIRT GREY,Sneakers. Made of leather. Combination of finishes and materials at upper. Lacing with seven pairs of eyelets. Chunky sole in a combination of colors. Retro-inspired design.,79.99,USD,t-shirts,WOMAN,Autumn,Wool,China
209124,End-cap,clothing,Zara,ACID WASH DENIM JACKET IVORY #3,Cotton knit T-shirt. Round neck and short sleeves.,32.99,USD,jackets,WOMAN,Summer,Linen,Vietnam
209125,Front of Store,clothing,Zara,PADDED DENIM JACKET ECRU,Straight fit jacket made of wool blend fabric. Notched lapel collar and long sleeves with buttoned cuffs. Welt pockets at chest and flap pockets at hip. Interior pocket. Central vent at back hem. Front button closure.,20.99,USD,jackets,WOMAN,Autumn,Wool,Bangladesh
209126,End-cap,clothing,Zara,RELAXED FOIL KNIT CROP SWEATER GREY,Jacket made of faux shearling fabric. V-neckline and long sleeves with elastic cuffs. Lined interior with structured mesh fabric. Welt pockets at hip. Adjustable hem with side elastics. Front snap button closure.,25.99,USD,jackets,WOMAN,Winter,Wool,Morocco
209127,Front of Store,clothing,Zara,REGULAR COTTON OVERSHIRT BEIGE,Sweater made with 63% alpaca. Round neck and long sleeves.,89.99,USD,t-shirts,MAN,Autumn,Wool Blend,China
209128,Aisle,clothing,Zara,SATIN MULTICOLOR SNEAKERS,Regular fit jacket with lapel collar and long sleeves. Patch pockets at chest and hip. Front button closure.,25.99,USD,sweaters,MAN,Spring,Satin,Bangladesh
209129,Front of Store,clothing,Zara,OVERSIZED PADDED BOMBER JACKET ECRU,Flared jeans. Patch pockets with flaps at hip. Patch pocket appliquÃ©s at legs. Washed effect. Adjustable hem with zippers. Front zipper and crossover button closure.,76.99,USD,jackets,WOMAN,Winter,Denim,China
209130,End-cap,clothing,Zara,SATIN TUXEDO JACKET WHITE,Sweater made of soft touch fabric. Round neckline with jewel appliquÃ©s and long sleeves.,45.95,USD,jackets,MAN,Autumn,Wool Blend,Morocco
209131,Aisle,clothing,Zara,REVERSIBLE PLAID OVERSHIRT CHARCOAL,Quilted jacket made of technical fabric. Lapel collar and long sleeves. Welt pockets at hip. Rib trim. Front zip closure.,23.99,USD,shoes,WOMAN,Spring,Linen,Argentina
209132,End-cap,clothing,Zara,BELTED HOODED TECHNICAL JACKET,Sneakers. Monochromatic. Upper in a combination of pieces. Closure with three adhesive straps. Slightly chunky sole.,79.99,USD,shoes,WOMAN,Autumn,Wool Blend,Bangladesh
209133,End-cap,clothing,Zara,QUILTED LEATHER BIKER JACKET ECRU,Faux leather puffer jacket. High collar and long sleeves with ribbed interior cuffs. Welt pockets at hip. Interior pocket. Adjustable hem with side elastics. Front zip closure.,49.95,USD,jackets,WOMAN,Autumn,Wool Blend,China
209134,Aisle,clothing,Zara,EMBROIDERED STRIPED CROP KNIT SWEATER ECRU,Cropped jacket made of cotton with waxed finish. Lapel collar and long adjustable cuffed sleeves. Welt pockets at hip and interior pocket. Adjustable front drawcord hem. Front zip closure.,54.99,USD,shoes,WOMAN,Winter,Wool,Turkey
209135,Aisle,clothing,Zara,EMBROIDERED CROPPED WASHED T-SHIRT BROWN,Cotton knit T-shirt. Round neck and short sleeves.,45.99,USD,jackets,MAN,Spring,Linen,Vietnam
209136,Aisle,clothing,Zara,PLEATED SUEDE HIGH-TOPS,Jacket made of faux leather fabric. Lapel collar with snap button details. Long sleeves with zip cuffs. Front zip pockets at chest and hip. Interior pocket. Asymmetric front closure with metal zipper.,14.0,USD,jackets,WOMAN,Autumn,Cotton,Bangladesh
209137,End-cap,clothing,Zara,SATIN FAUX FUR JEWEL SWEATER SKY BLUE,Regular fit overshirt with quilted interior. Lapel collar and long sleeves with buttoned cuffs. Patch pockets at chest and welt pockets at hip. Front button closure.,29.99,USD,sweaters,WOMAN,Autumn,Wool,India
209138,End-cap,clothing,Zara,PLEATED RIPPED DENIM JACKET BLACK,Sweater made of 30% wool thread. Round neck and long sleeves. Rib trim.,21.95,USD,sweaters,WOMAN,Winter,Polyester,Turkey
209139,End-cap,clothing,Zara,SATIN SUEDE HIGH-TOPS IVORY,Varsity jacket. High collar and long sleeves. Welt pockets at hip and interior pocket. Rib trim. Front snap button closure.,15.99,USD,jackets,MAN,Autumn,Polyester,Portugal
209140,Front of Store,clothing,Zara,REGULAR ABSTRACT PRINT T-SHIRT WHITE,Overshirt with lapel collar and long sleeves with buttoned cuffs. Chest patch pocket. Front button closure.,19.95,USD,jackets,WOMAN,Spring,Cotton,India
209141,Front of Store,clothing,Zara,CROPPED COTTON BLEND BOMBER JACKET ECRU,Straight fit blazer. Notched lapel collar and long sleeves with buttoned cuffs. Welt pocket at chest and flap pockets at hip. Interior pocket. Back vents. Front button closure.,29.0,USD,jackets,MAN,Spring,Cotton,Bangladesh
209142,Aisle,clothing,Zara,SLIM BASIC PUFFER JACKET CHARCOAL,Quilted jacket made of technical fabric. Lapel collar and long sleeves. Welt pockets at hip. Rib trim. Front zip closure.,19.95,USD,jackets,MAN,Winter,Wool Blend,China
209143,Aisle,clothing,Zara,SLIM BASIC SLIM FIT T-SHIRT ECRU,Sweater made of 30% wool thread. Round neck and long sleeves. Rib trim.,20.99,USD,shoes,WOMAN,Spring,Linen,Spain
209144,Aisle,clothing,Zara,PLEATED WIDE FIT JEANS ECRU,Cropped fit knit shirt. Round neck and long sleeves. Washed effect.,85.0,USD,jackets,MAN,Autumn,Wool,Bangladesh
209145,Front of Store,clothing,Zara,DOUBLE-BREASTED POCKET JACKET ECRU,Puffer vest made of technical fabric. Fill is a blend of 60% down and 40% feather. Sleeveless design with high collar. Zip pockets at hip and interior pocket. Adjustable hem with side elastics. Front snap button closure.,107.0,USD,sweaters,WOMAN,Winter,Acrylic,India
209146,Aisle,clothing,Zara,KNIT ASYMMETRICAL WOOL AND SILK BLEND SWEATER,V-neck sweater with long sleeves. Side vents at hem.,25.95,USD,shoes,WOMAN,Autumn,Wool,Bangladesh
209147,End-cap,clothing,Zara,CROPPED OVERSIZED BOMBER JACKET CHARCOAL,Puffer vest made of technical fabric. Fill is a blend of 60% down and 40% feather. Sleeveless design with high collar. Zip pockets at hip and interior pocket. Adjustable hem with side elastics. Front snap button closure.,51.99,USD,t-shirts,WOMAN,Winter,Wool Blend,Bangladesh
209148,Front of Store,clothing,Zara,REGULAR MIXED COLLAR WAXED JACKET,Straight fit blazer. Notched lapel collar and long sleeves with buttoned cuffs. Welt pocket at chest and flap pockets at hip. Interior pocket. Back vents. Front button closure.,66.0,USD,sweaters,WOMAN,Autumn,Cotton,Brazil
209149,Aisle,clothing,Zara,QUILTED MOCK NECK WOOL AND SILK BLEND KNIT TOP KHAKI,Boxy bomber jacket. Rib elastic collar and long sleeves. Welt pockets at hip. Elasticized trim. Front zip closure.,17.99,USD,jackets,MAN,Winter,Wool,Portugal
209150,End-cap,clothing,Zara,PADDED BOMBER JACKET SAND,Relaxed fit overshirt. Lapel collar and long sleeves with buttoned cuffs. Chest patch pockets. Front button closure.,59.95,USD,jackets,WOMAN,Autumn,Polyester,Portugal
209151,Front of Store,clothing,Zara,HIGH-WAIST TECHNICAL JACKET WITH POCKETS SKY BLUE,Regular fit overshirt made of 22% wool fabric. Lapel collar and long sleeves with buttoned cuffs. Patch pocket at chest and side pockets at hip. Side vents at hem. Front button closure.,51.99,USD,shoes,MAN,Autumn,Wool,Vietnam
209152,End-cap,clothing,Zara,OVERSIZED HERRINGBONE TEXTURED JACKET BURGUNDY,Sweater made with 20% wool and 17% alpaca. Crew neck and long sleeves. Tonal rib trim.,21.95,USD,jackets,MAN,Winter,Wool,Turkey
209153,End-cap,clothing,Zara,SLIM CROPPED WASHED T-SHIRT BEIGE,Sneakers. Upper in a combination of pieces and colors. Lacing with seven pairs of eyelets. Chunky sole with a combination of colors. Retro-inspired design.,59.99,USD,jeans,MAN,Spring,Linen,Turkey
209154,Aisle,clothing,Zara,HIGH-WAIST CROPPED WASHED T-SHIRT OLIVE,Oversized jacket made of technical fabric. High collar and long sleeves with pocket detail. Welt pockets at hip and interior pocket. Rib trim. Adjustable asymmetric hem with side zippers. Front zip closure.,35.99,USD,sweaters,WOMAN,Spring,Linen Blend,India
209155,Aisle,clothing,Zara,TAILORED CROPPED BOMBER JACKET LIMITED EDITION,High collar sweater with long sleeves. Open back detail and pearl appliquÃ©s. Back button closure.,32.95,USD,t-shirts,WOMAN,Autumn,Wool Blend,China
209156,Aisle,clothing,Zara,PLEATED CONTRAST INTERIOR SWEATER BEIGE,Round neck long sleeve sweater. Metallic fabric detail and frayed trim.,24.99,USD,t-shirts,WOMAN,Winter,Wool,Bangladesh
209157,End-cap,clothing,Zara,TEXTURED TEXTURED WEAVE OVERSHIRT SAND,Sweater made with 31% wool and 28% alpaca. Round neck and long sleeves.,59.0,USD,t-shirts,WOMAN,Autumn,Wool,Bangladesh
209158,Aisle,clothing,Zara,KNIT SWEATER WITH PIPING BEIGE,Cropped jacket made of technical fabric. Hooded high collar and long sleeves with adjustable snap button cuffs. Front patch pockets with flaps at hips. Adjustable hem with side elastics. Front zip hidden by a snap button flap.,62.99,USD,t-shirts,WOMAN,Autumn,Polyester,China
209159,Aisle,clothing,Zara,SUEDE RETRO SNEAKERS SAND,Relaxed fit overshirt. Lapel collar and long sleeves with buttoned cuffs. Chest patch pocket. Front button closure.,39.95,USD,jackets,WOMAN,Autumn,Polyester,India
209160,End-cap,clothing,Zara,BELTED OVERSHIRT WITH CONTRASTING TOPSTITCHING IVORY,Jacket made of technical fabric. High collar with adjustable drawstring hood. Long sleeves with rib cuffs. Chest welt pocket and hip patch pockets. Interior pocket. Adjustable hem with elastics at sides. Front zip hidden by a snap button flap.,24.99,USD,sweaters,WOMAN,Autumn,Polyester,Turkey
209161,Aisle,clothing,Zara,LINEN FOIL KNIT CROP SWEATER STONE,Varsity jacket with elastic collar and long sleeves. Welt pockets at hip and interior pocket. Embroidered appliquÃ© and contrast front and back patches. Rib trim. Front snap button closure.,41.95,USD,shoes,WOMAN,Summer,Linen Blend,Bangladesh
209162,End-cap,clothing,Zara,RIBBED PURL KNIT SWEATER CHARCOAL,Regular fit jacket with lapel collar and long sleeves. Patch pockets at chest and hip. Front button closure.,31.99,USD,shoes,WOMAN,Autumn,Wool Blend,Bangladesh
209163,End-cap,clothing,Zara,RIBBED OVERSIZED CROPPED JACKET LIMITED EDITION OLIVE,Jacket made of technical fabric with quilted interior. Lapel collar and long sleeves. Flap patch pockets at hip. Rib trim. Front button closure.,12.99,USD,jackets,MAN,Autumn,Wool Blend,Portugal
209164,Aisle,clothing,Zara,JEWEL KNIT SWEATER BURGUNDY,Loafers. Made of leather with a suede finish. Ornamental saddle detail at instep. Rounded shape. Contrasting colored sole.,21.99,USD,jackets,WOMAN,Winter,Wool Blend,Argentina
209165,Aisle,clothing,Zara,DOUBLE-BREASTED SUIT JACKET IN 100% LINEN,Sweater made of 100% wool. Round neck and long sleeves. Ribbed trim.,25.99,USD,sweaters,MAN,Summer,Linen,Brazil
209166,End-cap,clothing,Zara,TEXTURED ALPACA BLEND OPEN KNIT SWEATER IVORY,RETRO SNEAKERS,28.95,USD,shoes,WOMAN,Autumn,Wool,Vietnam
209167,Front of Store,clothing,Zara,REGULAR RIPPED STRAIGHT FIT JEANS,Faux leather puffer jacket. High collar and long sleeves with ribbed interior cuffs. Welt pockets at hip. Interior pocket. Adjustable hem with side elastics. Front zip closure.,38.99,USD,shoes,MAN,Winter,Wool,Brazil
209168,Aisle,clothing,Zara,RELAXED BAGGY FIT JEANS LIMITED EDITION BEIGE,Straight fit blazer. Notched lapel collar and long sleeves with buttoned cuffs. Flap pockets at hip. Interior pocket. Central back vent at hem. Front button closure.,35.0,USD,jackets,WOMAN,Spring,Denim,Bangladesh
209169,Aisle,clothing,Zara,HIGH-WAIST ALPACA BLEND OPEN KNIT SWEATER CHARCOAL,Round neck sweater with jewel appliquÃ©s and long sleeves. Back opening with button closure.,85.99,USD,sweaters,WOMAN,Autumn,Wool Blend,Cambodia
209170,End-cap,clothing,Zara,CROPPED ZIPPERED JACKET,Oversized jacket. Notched lapel collar and long sleeves. Flap pockets at hip and interior pocket. Front button closure.,45.95,USD,jackets,WOMAN,Spring,Polyester,China
209171,Front of Store,clothing,Zara,STRETCH HOODED QUILTED JACKET BEIGE,Parka made of technical fabric with padded interior. High collar with removable hood. Long sleeves with interior elastic cuffs. Welt pockets at chest and flap pockets at hip. Interior pocket. Adjustable interior waistband with drawstring. Adjustable hem with side elastics. Front zip hidden by a snap button flap.,35.99,USD,sweaters,MAN,Winter,Wool,Bangladesh
209172,End-cap,clothing,Zara,HIGH-WAIST SUEDE JACKET,Jacket with padded interior. Rib elastic collar and long sleeves. Flap pockets at hip and interior pocket. Rib trim. Front zip closure.,127.95,USD,t-shirts,WOMAN,Winter,Polyester,Bangladesh
209173,Aisle,clothing,Zara,RIBBED STRAP SANDALS BLACK,Jacket made of cotton and linen blend fabric. Lapel collar and long sleeves with buttoned cuffs. Patch pocket at chest and side pockets at hip. Elastic hem. Front zip closure.,24.95,USD,jackets,WOMAN,Summer,Cotton,Vietnam
209174,Aisle,clothing,Zara,STRUCTURED CABLE KNIT METALLIC SWEATER,Varsity jacket with elastic collar and long sleeves. Welt pockets at hip and interior pocket. Embroidered appliquÃ© and contrast front and back patches. Rib trim. Front snap button closure.,75.99,USD,jackets,MAN,Winter,Wool,Morocco
209175,Aisle,clothing,Zara,STRUCTURED VINTAGE EFFECT LEATHER BOMBER JACKET CHARCOAL,Long sleeve high collar cropped sweater. Frayed hem.,84.95,USD,sweaters,WOMAN,Winter,Wool,Portugal
209176,End-cap,clothing,Zara,SATIN CHUNKY SNEAKERS NAVY,Round neck short sleeve sweater. Soft feel faux fur fabric. Jewel appliquÃ©s.,20.95,USD,sweaters,WOMAN,Winter,Wool,Argentina
209177,Front of Store,clothing,Zara,TEXTURED MIXED COLLAR JACKET ECRU,High top sneakers. Lacing with nine pairs of eyelets. Contrasting foxing around the upper. Chunky rubberized soles.,60.99,USD,jackets,WOMAN,Spring,Linen,Turkey
209178,Aisle,clothing,Zara,LINEN TOPSTITCH SNEAKERS BROWN,Sneakers. Monochromatic. Upper in a combination of pieces. Closure with three adhesive straps. Slightly chunky sole.,108.95,USD,jackets,MAN,Summer,Linen Blend,Turkey
209179,End-cap,clothing,Zara,KNIT FAUX LEATHER BOMBER JACKET,High top sneakers. Upper in a combination of pieces and materials. Lacing with seven pairs of eyelets. Chunky tonal sole.,21.95,USD,jackets,WOMAN,Winter,Wool,Brazil
209180,Aisle,clothing,Zara,PLEATED BASIC KNIT SWEATER KHAKI,Cropped overshirt made of contrast double faced fabric. Lapel collar and long sleeves with buttoned cuffs. Chest patch pocket. Adjustable hem with side elastics. Front button closure partially hidden by a flap.,119.95,USD,jackets,WOMAN,Autumn,Polyester,Turkey
209181,End-cap,clothing,Zara,BELTED COTTON BLEND BOMBER JACKET,Sneakers. Made of leather with a suede finish. Contrast lacing with seven pairs of eyelets. Welt around upper. Chunky sole.,33.95,USD,jeans,MAN,Autumn,Viscose,Cambodia
209182,Aisle,clothing,Zara,TEXTURED WOOL BLEND FELT TEXTURE JACKET IVORY,Boxy fit T-shirt. Round neck and short sleeves. Velvet effect print with contrast text.,81.95,USD,shoes,WOMAN,Spring,Cotton,China
209183,End-cap,clothing,Zara,KNIT FAUX SUEDE JACKET WHITE,Slightly cropped denim jacket. Lapel collar and long sleeves with buttoned cuffs. Flap patch pocket at chest and side hip. Washed effect. Front button closure.,79.99,USD,jackets,WOMAN,Autumn,Wool,China
209184,End-cap,clothing,Zara,DOUBLE-BREASTED FAUX LEATHER JACKET BURGUNDY,Straight fit jacket made of dense stretch fabric. Notched lapel collar and long sleeves with buttoned cuffs. Welt pocket at chest and flap pockets at hip. Interior pocket. Back vents. Front button closure.,49.99,USD,jackets,WOMAN,Spring,Polyester,Morocco
209185,End-cap,clothing,Zara,RIBBED TEXT T-SHIRT NAVY,Faux leather jacket with padded interior. Lapel collar and long sleeves with snap buttoned cuffs. Welt pockets at hip and interior pocket. Elastic hem. Front zip hidden by a snap button flap.,17.99,USD,jackets,MAN,Spring,Cotton,Bangladesh
209186,End-cap,clothing,Zara,PLEATED PLAID TIE DYE OVERSHIRT WHITE,Regular fit T-shirt. Round neck and short sleeves.,49.95,USD,jackets,WOMAN,Spring,Linen,China
209187,Front of Store,clothing,Zara,TAILORED POCKET DENIM OVERSHIRT GREY,Overshirt made of stretchy fabric. Lapel collar and long sleeves with snap buttoned cuffs. Chest patch pockets. Front snap button closure.,16.99,USD,jackets,WOMAN,Autumn,Denim,China
209188,End-cap,clothing,Zara,TEXTURED 100% FEATHER FILL PUFFER JACKET KHAKI #3,Jacket made of textured fabric. Lapel collar and long sleeves with buttoned cuffs. Patch pockets at chest and hidden pockets at hip. Side vents at hem. Front button closure.,28.95,USD,jackets,WOMAN,Winter,Wool,Bangladesh
209189,Front of Store,clothing,Zara,OVERSIZED BOXY FIT DENIM JACKET BLACK,Relaxed fit overshirt. Lapel collar and long sleeves. Chest patch pocket. Front snap button closure.,35.99,USD,jackets,WOMAN,Autumn,Denim,Morocco
209190,End-cap,clothing,Zara,TAILORED CONTRAST SOLE LEATHER SNEAKERS SKY BLUE #3,Cropped overshirt made of contrast double faced fabric. Lapel collar and long sleeves with buttoned cuffs. Chest patch pocket. Adjustable hem with side elastics. Front button closure partially hidden by a flap.,17.99,USD,jackets,MAN,Spring,Linen,Spain
209191,Aisle,clothing,Zara,VISCOSE BLEND KNIT T-SHIRT GREY,Cropped overshirt. Lapel collar and long sleeves with buttoned cuffs. Front patch pockets. Irregular finished seams. Front button closure.,35.99,USD,jeans,WOMAN,Spring,Linen Blend,Brazil
209192,Front of Store,clothing,Zara,CONTRAST SOLE LEATHER SNEAKERS IVORY,Sandals. Made of leather with a suede finish. Two crossed wide straps at instep. Thick lightweight soles.,49.99,USD,sweaters,WOMAN,Spring,Cotton,Morocco
209193,Front of Store,clothing,Zara,SLIM TECHNICAL OVERSHIRT TAUPE,Boxy fit T-shirt. Round neck and short sleeves. Velvet effect print with contrast text.,86.99,USD,t-shirts,WOMAN,Summer,Linen,Spain
209194,End-cap,clothing,Zara,REGULAR RIPPED DENIM JACKET BEIGE,Cropped overshirt. Lapel collar and long sleeves with buttoned cuffs. Front patch pockets. Irregular finished seams. Front button closure.,69.95,USD,jackets,WOMAN,Autumn,Cotton,Brazil
209195,Aisle,clothing,Zara,HIGH-WAIST COTTON BLEND BOMBER JACKET NAVY,Running shoes. Upper in a combination of pieces and finishes. Lacing with six pairs of eyelets. Chunky soles with irregular design. Lug soles. Trek style.,19.99,USD,jackets,WOMAN,Spring,Cotton,Turkey
209196,Aisle,clothing,Zara,BASIC 100% WOOL SWEATER TAUPE,Slim fit jacket made of viscose blend fabric. Notched lapel collar. Long sleeves with buttoned cuffs. Welt pocket at chest and flap pockets at hip. Interior pocket. Back vents. Front button closure.,59.95,USD,jackets,WOMAN,Autumn,Wool,China
209197,Front of Store,clothing,Zara,CROPPED TEXTURED JACKET BROWN,Relaxed fit reversible overshirt. Italian collar and long sleeves with buttoned cuffs. Chest patch pocket. Front button closure.,15.99,USD,jackets,WOMAN,Autumn,Cotton,Turkey
209198,Front of Store,clothing,Zara,BELTED BOUCLE TEXTURED VEST BURGUNDY,Straight fit blazer made of linen. Notched lapel collar and long sleeves with buttoned cuffs. Welt pocket at chest and flap pockets at hip. Interior pocket. Back vents. Front button closure.,25.95,USD,jackets,WOMAN,Spring,Linen Blend,Brazil
209199,Front of Store,clothing,Zara,STRETCH FAUX LEATHER JACKET BLACK,Puffer jacket made of tear-resistant ripstop fabric. High collar and adjustable long sleeves with adhesive straps. Welt pockets at hip. Adjustable hem with side elastics. Front zip closure.,29.99,USD,sweaters,MAN,Autumn,Acrylic,Argentina
209200,End-cap,clothing,Zara,REGULAR BOUCLÃ‰ TEXTURED JACKET KHAKI,Cropped jacket made of technical fabric. Hooded high collar and long sleeves with adjustable snap button cuffs. Front patch pockets with flaps at hips. Adjustable hem with side elastics. Front zip hidden by a snap button flap.,49.99,USD,jackets,WOMAN,Autumn,Cotton,China
209201,End-cap,clothing,Zara,TAILORED STRUCTURED TWILL OVERSHIRT OLIVE,V-neck sweater with long sleeves. Side vents at hem.,77.0,USD,t-shirts,WOMAN,Winter,Polyester,China
209202,End-cap,clothing,Zara,HIGH-WAIST TECHNICAL PADDED JACKET BLACK,Jacket made of faux shearling fabric. V-neckline and long sleeves with elastic cuffs. Lined interior with structured mesh fabric. Welt pockets at hip. Adjustable hem with side elastics. Front snap button closure.,44.95,USD,shoes,WOMAN,Winter,Polyester,Morocco
209203,Front of Store,clothing,Zara,TEXTURED ALPACA BLEND OPEN KNIT SWEATER BURGUNDY,Puffer jacket made of tear-resistant ripstop fabric. High collar and adjustable long sleeves with adhesive straps. Welt pockets at hip. Adjustable hem with side elastics. Front zip closure.,32.99,USD,jackets,MAN,Autumn,Wool Blend,Bangladesh
209204,End-cap,clothing,Zara,OVERSIZED FAUX SHEARLING LINED SUEDE BOOTS TAUPE,Basic sweater with round neck and long sleeves. Side button details at shoulders.,36.95,USD,jackets,WOMAN,Autumn,Wool,Turkey
209205,Aisle,clothing,Zara,STRAP SANDALS IVORY,Slim fit jacket made of viscose blend fabric. Notched lapel collar. Long sleeves with buttoned cuffs. Welt pocket at chest and flap pockets at hip. Interior pocket. Back vents. Front button closure.,43.99,USD,t-shirts,WOMAN,Summer,Polyester,Cambodia
209206,Front of Store,clothing,Zara,HIGH-WAIST PADDED BOMBER JACKET SKY BLUE,Lightweight jacket made of technical fabric. Round neck and long sleeves. Welt pockets at hip. Interior pocket. Rib trim. Front zip closure.,63.95,USD,shoes,WOMAN,Winter,Cotton,China
209207,Front of Store,clothing,Zara,RELAXED WASHED EFFECT BOMBER JACKET SKY BLUE,Round neck long sleeve sweater. Contrasting piping detail. Rib trim.,40.99,USD,jackets,WOMAN,Winter,Wool,Cambodia
209208,Aisle,clothing,Zara,DOUBLE-BREASTED LEATHER JACKET BLACK,Cropped jacket made of technical fabric. Hooded high collar and long sleeves with adjustable snap button cuffs. Front patch pockets with flaps at hips. Adjustable hem with side elastics. Front zip hidden by a snap button flap.,24.99,USD,jackets,MAN,Autumn,Wool Blend,Bangladesh
209209,Aisle,clothing,Zara,POCKET OVERSHIRT GREY,Cropped fine knit sweater with round neck and long sleeves.,99.95,USD,jackets,WOMAN,Autumn,Wool Blend,Portugal
209210,End-cap,clothing,Zara,OVERSIZED SUEDE STRAP SANDALS BEIGE,Sweater made with 63% alpaca. Round neck and long sleeves.,20.95,USD,sweaters,WOMAN,Summer,Wool,Morocco
209211,Aisle,clothing,Zara,100% WOOL SUIT JACKET,Regular fit overshirt. Lapel collar and long sleeves with buttoned cuffs. Front zip closure.,34.95,USD,shoes,MAN,Winter,Polyester,China
209212,Aisle,clothing,Zara,SUEDE SNEAKERS NAVY,Full cut T-shirt with round neck and short sleeves. Front tonal raised text. Washed effect.,75.95,USD,jackets,MAN,Summer,Linen,Vietnam
209213,Aisle,clothing,Zara,KNIT TOPSTITCH SNEAKERS OLIVE,Lapel collar jacket with long sleeves with buttoned cuffs. Patch pockets with flaps at chest and side pockets at hip. Front hidden button closure.,46.99,USD,jackets,WOMAN,Autumn,Wool,Vietnam
209214,End-cap,clothing,Zara,EMBROIDERED HERRINGBONE TEXTURED JACKET WHITE,Round neck long sleeve full cut sweater. Rib trim.,31.99,USD,jackets,WOMAN,Autumn,Wool,Portugal
209215,Aisle,clothing,Zara,REGULAR SUIT JACKET IN 100% LINEN BROWN,V-neck sweater with long sleeves.,25.99,USD,t-shirts,WOMAN,Spring,Linen,Spain
209216,Front of Store,clothing,Zara,EMBROIDERED FOREST JACKET CHARCOAL,Varsity jacket with elastic collar and long sleeves. Welt pockets at hip and interior pocket. Embroidered appliquÃ© and contrast front and back patches. Rib trim. Front snap button closure.,56.99,USD,jackets,MAN,Spring,Polyester,China
209217,End-cap,clothing,Zara,RELAXED CROPPED WASHED T-SHIRT CHARCOAL,Regular fit overshirt made of 22% wool fabric. Lapel collar and long sleeves with buttoned cuffs. Patch pocket at chest and side pockets at hip. Side vents at hem. Front button closure.,22.99,USD,jackets,WOMAN,Spring,Linen,China
209218,Aisle,clothing,Zara,HIGH-WAIST CABLE KNIT METALLIC SWEATER BLACK,Relaxed fit overshirt made of stretch fabric. Lapel collar and long sleeves with buttoned cuffs. Chest patch pocket. Front button closure.,58.99,USD,jackets,WOMAN,Autumn,Polyester,China
209219,Aisle,clothing,Zara,QUILTED BASIC HEAVYWEIGHT T-SHIRT,Regular fit overshirt. Lapel collar and long sleeves with buttoned cuffs. Front zip closure.,54.99,USD,shoes,WOMAN,Summer,Linen,India
