Product ID;brand;url;name;description;price;currency
208910;Zara;https://www.zara.com/us/en/plaid-overshirt-p07446410.html;PLEATED RIB COLLAR JACKET WHITE;Regular fit overshirt. Lapel collar and long sleeves with buttoned cuffs. Chest patch pockets. Front button closure.;38.99;USD
208911;Zara;https://www.zara.com/us/en/alpaca-blend-open-knit-sweater-p05755132.html;REGULAR DENIM SHIRT GREY;Jacket made of technical fabric with padded interior. Tonal elastic rib high collar. Long sleeves. Welt pockets at hip and interior pocket. Interior elastic finish. Front zip closure.;39.99;USD
208912;Zara;https://www.zara.com/us/en/pocket-overshirt-p05070314.html;SATIN WOOL BLEND FELT TEXTURE JACKET OLIVE;Sweater made of 100% wool. Round neck and long sleeves. Ribbed trim.;27.0;USD
208913;Zara;https://www.zara.com/us/en/asymmetrical-wool-and-silk-blend-sweater-p09598025.html;TEXTURED OVERSHIRT CHARCOAL;Jacket made of technical fabric with brushed interior. High collar with adjustable hood. Long sleeves with cuffs and adhesive straps. Zip pockets at chest and hip. Front zip closure.;42.99;USD
208914;Zara;https://www.zara.com/us/en/hooded-technical-jacket-p01538301.html;EMBROIDERED BASIC MEDIUM WEIGHT T-SHIRT BEIGE;Flared jeans. Patch pockets with flaps at hip. Patch pocket appliquÃ©s at legs. Washed effect. Adjustable hem with zippers. Front zipper and crossover button closure.;61.95;USD
208915;Zara;https://www.zara.com/us/en/boxy-fit-denim-jacket-p00840402.html;OVERSIZED EMBROIDERED FOREST JACKET NAVY;Jacket made of Italian wool. Pointed lapel collar and long sleeves with buttoned cuffs. Welt pocket at chest and flap pockets at hip. Interior pocket. Back vents. Front button closure.;16.95;USD
208916;Zara;https://www.zara.com/us/en/faux-suede-bomber-jacket-p08574500.html;WOOL AND CASHMERE BLEND RIB SWEATER GREY;Regular fit overshirt with quilted interior. Lapel collar and long sleeves with buttoned cuffs. Patch pockets at chest and welt pockets at hip. Front button closure.;28.95;USD
208917;Zara;https://www.zara.com/us/en/ribbed-knit-t-shirt-p03332431.html;SATIN FAUX LEATHER BOMBER JACKET TAUPE;Cropped fit T-shirt with round neck and short sleeves. Contrasting front and back prints. Washed effect.;44.99;USD
208918;Zara;https://www.zara.com/us/en/cotton---linen-blend-jacket-p00706103.html;STRUCTURED CROPPED BOMBER JACKET LIMITED EDITION BROWN;Straight fit jacket made of wool blend fabric. Notched lapel collar and long sleeves with buttoned cuffs. Welt pockets at chest and flap pockets at hip. Interior pocket. Central vent at back hem. Front button closure.;13.99;USD
208919;Zara;https://www.zara.com/us/en/faux-fur-jewel-sweater-p07901339.html;CONTRAST JACQUARD JACKET KHAKI;Slim fit jacket made of viscose blend fabric. Notched lapel collar. Long sleeves with buttoned cuffs. Welt pocket at chest and flap pockets at hip. Interior pocket. Back vents. Front button closure.;59.99;USD
208920;Zara;https://www.zara.com/us/en/knit-v-neck-sweater-p06771003.html;PLEATED TEXTURED DENIM JACKET LIMITED EDITION OLIVE;Puffer jacket with high collar and adjustable hood. Long sleeves with interior rib cuffs. Welt pockets at hip and interior pocket. Adjustable hem with side elastics. Front zip hidden by a snap button flap.;76.99;USD
208921;Zara;https://www.zara.com/us/en/asymmetrical-wool-and-silk-blend-sweater-p09598025.html;SUIT JACKET STONE;Cotton blend sweater. Round neck and long sleeves. Contrast interior. Rib trim.;23.99;USD
208922;Zara;https://www.zara.com/us/en/ribbed-knit-t-shirt-p04805409.html;ZIPPERED WOOL BLEND OVERSHIRT #3;Lapel collar jacket with long sleeves with elastic cuffs. Patch pockets at hip. Elastic hem. Front snap button closure.;50.0;USD
208923;Zara;https://www.zara.com/us/en/contrasting-patches-hooded-jacket-p03833400.html;DENIM SHIRT IVORY;Jacket made of wool blend fabric. Pointed lapel collar and long sleeves with buttoned cuffs. Welt pockets at chest and flap pockets at hip. Interior pocket. Back vents. Front double breasted button closure.;49.95;USD
208924;Zara;https://www.zara.com/us/en/hooded-technical-jacket-p01538301.html;LINEN WOOL BLEND SUIT JACKET GREY;Sneakers. Made of leather with a suede finish. Contrast lacing with seven pairs of eyelets. Welt around upper. Chunky sole.;45.0;USD
208925;Zara;https://www.zara.com/us/en/suede-sneakers-p12502320.html;LINEN BOUCLÃ‰ TEXTURED JACKET BEIGE;Varsity jacket with padded interior. Rib elastic collar and long sleeves in contrast faux leather. Double welt pockets at hip and interior pocket. Contrasting patch appliquÃ©s at front and back. Rib trim. Front snap button closure.;49.95;USD
208926;Zara;https://www.zara.com/us/en/100-linen-overshirt-p04224708.html;HIGH-WAIST WOOL BLEND SUIT JACKET STONE;Jacket made of faux suede fabric. Ribbed elastic high collar and long sleeve. Welt pockets at hip. Rib trim. Front zip closure.;45.0;USD
208927;Zara;https://www.zara.com/us/en/houndstooth-suit-jacket-p04285498.html;CROPPED METAL BEAD KNIT SWEATER KHAKI;Sneakers. Made of leather with a suede finish. Contrast lacing with seven pairs of eyelets. Welt around upper. Chunky sole.;35.99;USD
208928;Zara;https://www.zara.com/us/en/cropped-leather-jacket-p02521104.html;DOUBLE-BREASTED KNIT SWEATER WITH PEARLS NAVY;Relaxed fit overshirt made with cotton fabric. Lapel collar and long sleeves with buttoned cuffs. Welt pockets at hip. Front button closure.;21.95;USD
208929;Zara;https://www.zara.com/us/en/denim-shirt-p06085371.html;SLIM FIT SUIT JACKET BLACK;Basic sweater with round neck and long sleeves. Side button details at shoulders.;49.95;USD
208930;Zara;https://www.zara.com/us/en/bomber-jacket-p05344402.html;HIKING BOOTS;Jacket made of wool blend fabric. Lapel collar and long sleeves. Welt pockets at hip. Front zip closure.;28.95;USD
208931;Zara;https://www.zara.com/us/en/structured-text-t-shirt-p00761434.html;EMBROIDERED CHUNKY SNEAKERS;Varsity jacket made of faux suede fabric. Double welt pockets at hip and interior pocket. Front and back contrasting patch appliquÃ©s and embroidery. Rib trim. Front snap button closure.;29.99;USD
208932;Zara;https://www.zara.com/us/en/fleece-bomber-jacket-p08281405.html;HOODED TECHNICAL JACKET KHAKI;Sneakers. Upper in a combination of pieces and textures. Shoelaces with six pairs of eyelets at different heights. Chunky irregular design soles. Retro-inspired design.;31.99;USD
208933;Zara;https://www.zara.com/us/en/knit-sweater-with-rips-p00021110.html;RELAXED FAUX LEATHER BOXY FIT JACKET SKY BLUE;Sneakers. Upper in a combination of pieces and colors. Lacing with seven pairs of eyelets. Chunky sole with a combination of colors. Retro-inspired design.;25.99;USD
208934;Zara;https://www.zara.com/us/en/suede-jacket-p02521102.html;HOODED DENIM JACKET GREY #3;Relaxed fit overshirt. Lapel collar and long sleeves with buttoned cuffs. Chest patch pocket. Front button closure.;119.95;USD
208935;Zara;https://www.zara.com/us/en/wool-blend-jacket-p05854654.html;LINEN FAUX SUEDE OVERSHIRT WHITE;Varsity jacket. High collar and long sleeves. Welt pockets at hip and interior pocket. Rib trim. Front snap button closure.;62.99;USD
208936;Zara;https://www.zara.com/us/en/wool-blend-knit-sweater-p02893159.html;STRUCTURED MIXED COLLAR JACKET NAVY;Sweater made with 95% cashmere. V-neck and long sleeves. Rib trim.;21.95;USD
208937;Zara;https://www.zara.com/us/en/gathered-waist-knit-sweater-p05536012.html;STRETCH EMBROIDERED PATCH JACKET NAVY;Slim fit jacket. Notched lapel collar. Long sleeves with buttoned cuffs. Welt pocket at chest and flap pockets at hip. Interior pocket. Back vents. Front button closure.;19.95;USD
208938;Zara;https://www.zara.com/us/en/faux-suede-jacket-p03548689.html;EMBROIDERED WASHED EFFECT BOMBER JACKET SAND;Padded jacket made of technical fabric. High collar and long sleeves. Welt pockets at hip. Elasticized trim. Front zip closure.;15.99;USD
208939;Zara;https://www.zara.com/us/en/wool-blend-textured-jacket-p04296310.html;HIGH-WAIST ADHERENT STRIPES SNEAKERS BEIGE;Boxy fit jacket. Lapel collar and long sleeves with buttoned cuffs. Patch pockets at hip. Washed effect.Asymmetric hem with side vents. Front button closure.;25.99;USD
208940;Zara;https://www.zara.com/us/en/contrast-interior-sweater-p04696400.html;DOUBLE-BREASTED FLEECE BOMBER JACKET KHAKI;Sweater made with 31% wool and 28% alpaca. Round neck and long sleeves.;45.0;USD
208941;Zara;https://www.zara.com/us/en/baggy-fit-jeans-p06688486.html;BELTED BAGGY BELTED JEANS TAUPE;Jacket made of technical fabric. High collar with adjustable drawstring hood. Long sleeves with rib cuffs. Chest welt pocket and hip patch pockets. Interior pocket. Adjustable hem with elastics at sides. Front zip hidden by a snap button flap.;19.99;USD
208942;Zara;https://www.zara.com/us/en/mock-neck-wool-and-silk-blend-knit-top-p09598125.html;QUILTED WOOL AND CASHMERE BLEND RIB SWEATER TAUPE;High-top sneakers. Upper in a combination of pieces. Laces with ten pairs of eyelets. Chunky sole.;25.95;USD
208943;Zara;https://www.zara.com/us/en/fine-knit-crop-sweater-p09598029.html;BASIC KNIT SWEATER WHITE;Cropped fine knit sweater with round neck and long sleeves.;75.99;USD
208944;Zara;https://www.zara.com/us/en/wool-and-cashmere-blend-rib-sweater-p02893054.html;RIBBED JACQUARD DENIM JACKET BURGUNDY;Jacket with padded interior. Rib elastic collar and long sleeves. Flap pockets at hip and interior pocket. Rib trim. Front zip closure.;60.95;USD
208945;Zara;https://www.zara.com/us/en/basic-heavyweight-t-shirt-p01887450.html;STRETCH CABLE KNIT METALLIC SWEATER ECRU;Overshirt made of stretchy fabric. Lapel collar and long sleeves with snap buttoned cuffs. Chest patch pockets. Front snap button closure.;19.0;USD
208946;Zara;https://www.zara.com/us/en/fine-knit-sweater-p09598045.html;RIBBED DENIM BOMBER JACKET #3;Long sleeve round neck sweater. Side vents at hem. Rib trim.;59.99;USD
208947;Zara;https://www.zara.com/us/en/contrasting-patches-bomber-jacket-p06318411.html;CROPPED WOOL BLEND KNIT SWEATER ECRU;Regular fit overshirt with quilted interior. Lapel collar and long sleeves with buttoned cuffs. Patch pockets at chest and welt pockets at hip. Front button closure.;39.99;USD
208948;Zara;https://www.zara.com/us/en/retro-high-top-sneakers-p12180220.html;HIGH-WAIST BASIC MEDIUM WEIGHT T-SHIRT GREY;Baggy jeans. Five pockets. Washed effect. Front zip and button closure.;32.99;USD
208949;Zara;https://www.zara.com/us/en/cotton-overshirt-p09621103.html;OVERSIZED ZIPPERED JACKET SAND;Relaxed fit overshirt made of viscose blend fabric. Lapel collar and long sleeves with buttoned cuffs. Chest patch pocket. Front button closure.;58.95;USD
208950;Zara;https://www.zara.com/us/en/lightweight-puffer-jacket-p04302520.html;RIBBED SUEDE RUNNING SNEAKERS GREY;Relaxed fit overshirt made with cotton fabric. Lapel collar and long sleeves with buttoned cuffs. Welt pockets at hip. Front button closure.;29.99;USD
208951;Zara;https://www.zara.com/us/en/asymmetrical-wool-and-silk-blend-sweater-p09598025.html;HIGH-WAIST POCKET OVERSHIRT SKY BLUE;Lapel collar jacket with long sleeves with buttoned cuffs. Flap pockets at chest and welt pockets at hip. All over washed and uneven textured effect. Front button closure.;50.0;USD
208952;Zara;https://www.zara.com/us/en/plaid-overshirt-p08281303.html;QUILTED STRETCH SUIT JACKET CHARCOAL;Sweater made with 22% wool and 10% alpaca. Round neck and long sleeves. Faux pearl appliquÃ©.;36.0;USD
208953;Zara;https://www.zara.com/us/en/abstract-jacquard-sweater-p03284407.html;TAILORED POCKET DENIM JACKET WHITE;Oversized jacket. Notched lapel collar and long sleeves. Flap pockets at hip and interior pocket. Front button closure.;69.99;USD
208954;Zara;https://www.zara.com/us/en/abstract-print-knit-t-shirt-p04805401.html;HEART PRINT T-SHIRT SKY BLUE;Long sleeve high collar cropped sweater. Frayed hem.;25.99;USD
208955;Zara;https://www.zara.com/us/en/braided-color-block-sweater-p03284412.html;KNIT GEOMETRIC JACQUARD OVERSHIRT CHARCOAL;Leather jacket. Cropped length. Lapel collar and long sleeves. Front hidden in-seam pockets. Front zip closure.;87.0;USD
208956;Zara;https://www.zara.com/us/en/text-t-shirt-p00962458.html;SATIN WAXED EFFECT PLAID JACKET BEIGE;Relaxed fit shirt made of denim fabric. Lapel collar and short sleeves. Chest patch pocket. Washed effect. Front button closure.;20.99;USD
208957;Zara;https://www.zara.com/us/en/striped-knit-sweater-p06427115.html;SATIN TECHNICAL PADDED JACKET ECRU;V-neck sweater with long sleeves. Rib trim.;49.95;USD
208958;Zara;https://www.zara.com/us/en/embroidered-forest-jacket-p02795407.html;DOUBLE-BREASTED JEWEL KNIT SWEATER BROWN;Puffer jacket made of tear-resistant ripstop fabric. High collar and adjustable long sleeves with adhesive straps. Welt pockets at hip. Adjustable hem with side elastics. Front zip closure.;31.99;USD
208959;Zara;https://www.zara.com/us/en/patch-bomber-jacket-p03833404.html;TEXT T-SHIRT BLACK;Varsity jacket with padded interior. Rib elastic collar and long sleeves in contrast faux leather. Double welt pockets at hip and interior pocket. Contrasting patch appliquÃ©s at front and back. Rib trim. Front snap button closure.;39.95;USD
208960;Zara;https://www.zara.com/us/en/knit-sweater-with-rips-p00021110.html;REGULAR EMBROIDERED PATCH JACKET KHAKI;Full cut jacket with lapel collar and long sleeves. Front button closure.;20.99;USD
208961;Zara;https://www.zara.com/us/en/adherent-stripes-sneakers-p12269320.html;HIGH-WAIST CONTRASTING PATCHES HOODED JACKET NAVY;Cropped overshirt made of contrast double faced fabric. Lapel collar and long sleeves with buttoned cuffs. Chest patch pocket. Adjustable hem with side elastics. Front button closure partially hidden by a flap.;79.95;USD
208962;Zara;https://www.zara.com/us/en/abstract-print-knit-t-shirt-p04805401.html;SLIM ASYMMETRIC CROPPED KNIT SWEATER ECRU;Round neck long sleeve sweater. Metallic fabric detail and frayed trim.;36.0;USD
208963;Zara;https://www.zara.com/us/en/pocket-overshirt-p00706621.html;CROPPED KNIT PEARL SWEATER TAUPE;Sweater made with 31% wool and 28% alpaca. Round neck and long sleeves.;21.0;USD
208964;Zara;https://www.zara.com/us/en/faux-suede-patch-jacket-p08281357.html;CROPPED EMBROIDERED PATCH JACKET;Boxy fit jacket. Lapel collar and long sleeves with buttoned cuffs. Patch pockets at hip. Washed effect.Asymmetric hem with side vents. Front button closure.;23.99;USD
208965;Zara;https://www.zara.com/us/en/basic-foil-knit-sweater-p00506101.html;KNIT SWEATER WITH PEARLS GREY;Quilted jacket made of technical fabric. Lapel collar and long sleeves. Welt pockets at hip. Rib trim. Front zip closure.;29.99;USD
208966;Zara;https://www.zara.com/us/en/textured-pocket-jacket-p03918500.html;BELTED DENIM BOMBER JACKET BROWN;Varsity jacket with elastic collar and long sleeves. Welt pockets at hip and interior pocket. Embroidered appliquÃ© and contrast front and back patches. Rib trim. Front snap button closure.;25.95;USD
208967;Zara;https://www.zara.com/us/en/vintage-effect-leather-bomber-jacket-p02521300.html;SLIM CROPPED LEATHER JACKET STONE;Regular fit overshirt made of cotton. Lapel collar and long sleeves with buttoned cuffs. Chest patch pockets. Front button closure.;29.0;USD
208968;Zara;https://www.zara.com/us/en/tassel-leather-loafers-p12609320.html;KNIT LONGLINE QUILTED JACKET;Parka made of technical fabric with padded interior. High collar with removable hood. Long sleeves with interior elastic cuffs. Welt pockets at chest and flap pockets at hip. Interior pocket. Adjustable interior waistband with drawstring. Adjustable hem with side elastics. Front zip hidden by a snap button flap.;39.99;USD
208969;Zara;https://www.zara.com/us/en/pocket-denim-jacket-p00840482.html;SATIN PLAID OVERSHIRT;Sweater made with 20% wool and 17% alpaca. Crew neck and long sleeves. Tonal rib trim.;30.95;USD
208970;Zara;https://www.zara.com/us/en/printed-denim-overshirt-p02553808.html;PLEATED DOUBLE FACED JACKET STONE;Relaxed fit jacket in leather. Spread collar and long sleeves with slit cuffs with button closure. Patch pockets at hip. Back vents. Front button closure.;69.99;USD
208971;Zara;https://www.zara.com/us/en/multipiece-sneakers-p12215320.html;RELAXED TEXTURED SWEATER CHARCOAL;Cropped overshirt. Lapel collar and long sleeves with buttoned cuffs. Front patch pockets. Irregular finished seams. Front button closure.;30.99;USD
208972;Zara;https://www.zara.com/us/en/hooded-technical-jacket-p00155502.html;REGULAR BRAIDED COLOR BLOCK SWEATER;Full cut T-shirt with crew neck and short sleeves. Contrasting front and back prints. Washed effect.;51.99;USD
208973;Zara;https://www.zara.com/us/en/leather-jacket-p05479400.html;OVERSIZED TEXTURED POCKET JACKET BROWN;Jacket made of Italian wool. Pointed lapel collar and long sleeves with buttoned cuffs. Welt pocket at chest and flap pockets at hip. Interior pocket. Back vents. Front button closure.;15.95;USD
208974;Zara;https://www.zara.com/us/en/hiking-boots-p12103320.html;EMBROIDERED MOCK NECK WOOL AND SILK BLEND KNIT TOP BEIGE;Roomy T-shirt made of dense cotton. Round neck and short sleeves.;57.99;USD
208975;Zara;https://www.zara.com/us/en/printed-denim-overshirt-p02553808.html;STRETCH SUEDE STRAP SANDALS WHITE;Boxy fit overshirt. Lapel collar and long sleeves with buttoned cuffs. Chest patch pockets. Washed effect. Front button closure.;60.99;USD
208976;Zara;https://www.zara.com/us/en/pocket-denim-jacket-p00840482.html;BOUCLÃ‰ TEXTURED JACKET SKY BLUE;Boxy fit T-shirt with round neck and short sleeves. Contrasting prints at shoulder and back.;63.99;USD
208977;Zara;https://www.zara.com/us/en/alpaca-and-wool-blend-tie-dye-knit-sweater-p02142220.html;DOUBLE-BREASTED OVERSIZED CROPPED JACKET LIMITED EDITION NAVY;Sweater made with 20% wool and 17% alpaca. Crew neck and long sleeves. Tonal rib trim.;19.99;USD
208978;Zara;https://www.zara.com/us/en/knit-sweater-with-piping-p05536151.html;TEXTURED CROPPED LEATHER JACKET SKY BLUE;Jacket made of faux leather faux shearling with fleece interior. Tabbed lapel collar. Long sleeves. Zip pockets at hip. Front zip closure.;66.99;USD
208979;Zara;https://www.zara.com/us/en/suede-running-sneakers-p12320320.html;BELTED RETRO RUNNING SNEAKERS OLIVE;Jacket made of technical fabric. High collar with adjustable drawstring hood. Long sleeves with rib cuffs. Chest welt pocket and hip patch pockets. Interior pocket. Adjustable hem with elastics at sides. Front zip hidden by a snap button flap.;25.99;USD
208980;Zara;https://www.zara.com/us/en/multipiece-sneakers-p12215320.html;SLIM VISCOSE BLEND KNIT T-SHIRT OLIVE;Varsity jacket. High collar and long sleeves. Welt pockets at hip and interior pocket. Rib trim. Front snap button closure.;44.95;USD
208981;Zara;https://www.zara.com/us/en/structured-text-t-shirt-p00761434.html;STRUCTURED SUEDE JACKET SKY BLUE;Round neck long sleeve sweater. Openwork detail with rips.;49.95;USD
208982;Zara;https://www.zara.com/us/en/chunky-sole-high-top-sneakers-p12104320.html;WASHED EFFECT BOMBER JACKET KHAKI;High collar sweater with long sleeves. Open back detail and pearl appliquÃ©s. Back button closure.;15.95;USD
208983;Zara;https://www.zara.com/us/en/faux-fur-jewel-sweater-p07901339.html;BASIC HEAVYWEIGHT T-SHIRT IVORY;Overshirt with lapel collar and long sleeves with buttoned cuffs. Chest patch pocket. Front button closure.;18.99;USD
208984;Zara;https://www.zara.com/us/en/faux-fur-jewel-sweater-p07901339.html;GEOMETRIC JACQUARD OVERSHIRT TAUPE;Denim jacket with lapel collar and long sleeves with buttoned cuffs. Flap pockets at chest and welt pockets at hip. All over washed effect and rips. Front button closure.;25.95;USD
208985;Zara;https://www.zara.com/us/en/reversible-plaid-overshirt-p09621301.html;OVERSIZED HOUNDSTOOTH SUIT JACKET KHAKI;Jacket made of technical fabric. Lapel collar and long sleeves with pocket detail. Welt pockets at hip and interior pocket. Washed effect. Elasticized trim. Front zip hidden by a snap button flap.;24.99;USD
208986;Zara;https://www.zara.com/us/en/abstract-print-knit-t-shirt-p04805401.html;BELTED CROPPED BOMBER JACKET LIMITED EDITION NAVY;Puffer jacket made of shiny finish technical fabric. Fill is a blend of 80% down and 20% feathers. High collar with adjustable hood and long sleeves with elastic cuffs. Welt pockets at hip and interior pocket. Adjustable hem with side elastics. Front zip closure.;69.95;USD
208987;Zara;https://www.zara.com/us/en/zippered-wool-blend-overshirt-p05854401.html;FAUX LEATHER BOXY FIT JACKET BURGUNDY;Sneakers. Upper in a combination of pieces and colors. Lacing with six pairs of eyelets. Textured chunky soles. Retro style.;19.99;USD
208988;Zara;https://www.zara.com/us/en/heart-print-t-shirt-p06224419.html;UTILITY ABSTRACT PRINT T-SHIRT;Sweater with high collar and long sleeves. Front zip closure.;19.99;USD
208989;Zara;https://www.zara.com/us/en/ripped-denim-jacket-p01538470.html;EMBROIDERED FOREST JACKET ECRU;Relaxed fit overshirt made with cotton fabric. Lapel collar and long sleeves with buttoned cuffs. Chest patch pocket. Contrasting topstitching all over the garment. Front button closure.;39.95;USD
208990;Zara;https://www.zara.com/us/en/contrast-topstitching-crop-knit-sweater-p09598003.html;STRETCH RETRO HIGH TOP SNEAKERS BURGUNDY;Varsity jacket with elastic collar and long sleeves. Welt pockets at hip and interior pocket. Embroidered appliquÃ© and contrast front and back patches. Rib trim. Front snap button closure.;41.99;USD
208991;Zara;https://www.zara.com/us/en/oversized-cropped-jacket-limited-edition-p04304672.html;DOUBLE-BREASTED PRINTED DENIM OVERSHIRT BEIGE;Jacket made of technical fabric with padded interior. Tonal elastic rib high collar. Long sleeves. Welt pockets at hip and interior pocket. Interior elastic finish. Front zip closure.;43.0;USD
208992;Zara;https://www.zara.com/us/en/ribbed-knit-t-shirt-p04805409.html;RIBBED 100% LINEN OVERSHIRT STONE;High top sneakers. Lacing with nine pairs of eyelets. Contrasting foxing around the upper. Chunky rubberized soles.;39.99;USD
208993;Zara;https://www.zara.com/us/en/plaid-overshirt-p07446410.html;METAL BEAD KNIT SWEATER GREY;Straight fit jacket made of wool blend fabric. Notched lapel collar and long sleeves with buttoned cuffs. Welt pockets at chest and flap pockets at hip. Interior pocket. Central vent at back hem. Front button closure.;19.0;USD
208994;Zara;https://www.zara.com/us/en/overshirt-p00706623.html;STRETCH CABLE KNIT METALLIC SWEATER BURGUNDY;Sweater made with 80% wool and 20% cashmere. Round neck and long sleeves.;65.95;USD
208995;Zara;https://www.zara.com/us/en/strap-sandals-p12765320.html;PLEATED TEXTURED WEAVE OVERSHIRT SKY BLUE;Puffer jacket with high collar and adjustable hood. Long sleeves with interior rib cuffs. Welt pockets at hip and interior pocket. Adjustable hem with side elastics. Front zip hidden by a snap button flap.;106.99;USD
208996;Zara;https://www.zara.com/us/en/faux-suede-bomber-jacket-p06318600.html;TAILORED PATCH BOMBER JACKET NAVY;Overshirt made of diagonal textured cotton fabric. Lapel collar and long sleeves with buttoned cuffs. Patch pockets at hip. Front button closure.;45.99;USD
208997;Zara;https://www.zara.com/us/en/bomber-jacket-p05344402.html;DOUBLE-BREASTED FAUX SHEARLING LINED SUEDE BOOTS WHITE;Jacket made of Italian wool. Pointed lapel collar and long sleeves with buttoned cuffs. Welt pocket at chest and flap pockets at hip. Interior pocket. Back vents. Front button closure.;19.99;USD
208998;Zara;https://www.zara.com/us/en/moc-toe-suede-boots-p12015320.html;STRIPED JACQUARD T-SHIRT ECRU;Varsity jacket with elastic collar and long sleeves. Welt pockets at hip and interior pocket. Embroidered appliquÃ© and contrast front and back patches. Rib trim. Front snap button closure.;18.95;USD
208999;Zara;https://www.zara.com/us/en/striped-crop-knit-sweater-p06771158.html;RIB COLLAR JACKET BEIGE;Cropped shirt. Round neckline. Contrasting front print. Washed effect. Irregular trim.;16.99;USD
209000;Zara;https://www.zara.com/us/en/-p04310461.html;COTTON JACKET CHARCOAL;Sneakers. Upper in a combination of pieces and colors. Lacing with seven pairs of eyelets. Chunky sole with a combination of colors. Retro-inspired design.;25.99;USD
209001;Zara;https://www.zara.com/us/en/stretch-pocket-overshirt-p07484478.html;SLIM 100% FEATHER FILL PUFFER JACKET SAND;Jacket with lightly padded interior. Corduroy lapel collar. Long sleeves. Patch pockets at hip. Front button closure.;28.99;USD
209002;Zara;https://www.zara.com/us/en/mixed-collar-waxed-jacket-p06861405.html;RIBBED FOIL KNIT CROP SWEATER IVORY;Jacket with lightly padded interior. Contrasting lapel collar. Long sleeves with buttoned cuffs. Washed effect. Double welt pockets at chest and hip. Front zip closure.;15.99;USD
209003;Zara;https://www.zara.com/us/en/suede-penny-loafers-p12644320.html;STRUCTURED SUEDE HIGH-TOPS ECRU;Basic sweater with round neck and long sleeves. Side button details at shoulders.;22.0;USD
209004;Zara;https://www.zara.com/us/en/adherent-stripes-sneakers-p12269320.html;RIPPED DENIM JACKET OLIVE;Wool and silk blend top. High collar and long sleeves.;38.99;USD
209005;Zara;https://www.zara.com/us/en/knit-sweater-with-buttons-p08851131.html;OVERSIZED RIPPED STRAIGHT FIT JEANS ECRU;Jacket with lapel collar and snap button details. Long sleeves with zip cuffs. Front zip pockets and interior pocket. Asymmetric front closure with metal zipper.;53.99;USD
209006;Zara;https://www.zara.com/us/en/cotton-jacket-p00706301.html;PLEATED COTTON BLEND BOMBER JACKET GREY;Jacket made of technical fabric with padded interior. High collar with foldable interior hood. Long sleeves with interior rib cuffs. Front pockets with hidden zip closure and interior pocket detail. Adjustable hem with side elastics. Front zip hidden by a snap button flap.;39.0;USD
209007;Zara;https://www.zara.com/us/en/contrast-topstitching-crop-knit-sweater-p09598003.html;RIBBED COLOR BLOCK PUFFER JACKET SKY BLUE;Jacket made of faux leather faux shearling with fleece interior. Tabbed lapel collar. Long sleeves. Zip pockets at hip. Front zip closure.;22.99;USD
209008;Zara;https://www.zara.com/us/en/jewel-knit-sweater-p05755005.html;LINEN POCKET OVERSHIRT SAND;Varsity jacket made of faux suede fabric. Double welt pockets at hip and interior pocket. Front and back contrasting patch appliquÃ©s and embroidery. Rib trim. Front snap button closure.;20.95;USD
209009;Zara;https://www.zara.com/us/en/rib-collar-jacket-p08281410.html;OVERSIZED STRAIGHT SUIT JACKET BURGUNDY;Round neck long sleeve sweater. Side slit at hem with metal bead appliquÃ©s.;39.99;USD
209010;Zara;https://www.zara.com/us/en/suede-fisherman-sandals-p12436320.html;TAILORED BOUCLE TEXTURED VEST BEIGE;Lapel collar jacket with long sleeves with buttoned cuffs. Flap pockets at chest and welt pockets at hip. Front button closure.;39.99;USD
209011;Zara;https://www.zara.com/us/en/chunky-sole-canvas-lace-up-boots-p12005320.html;EMBROIDERED COTTON JACKET BEIGE;Straight fit blazer. Pointed lapel collar and long sleeves with buttoned cuffs. Welt pockets at hip and interior pocket. Central back vent at hem. Front button closure.;19.95;USD
209012;Zara;https://www.zara.com/us/en/knit-open-back-pearly-sweater-p04331152.html;TEXTURED BASIC HEAVYWEIGHT T-SHIRT GREY;Jacket made of wool blend fabric. Lapel collar and long sleeves. Welt pockets at hip. Front zip closure.;19.95;USD
209013;Zara;https://www.zara.com/us/en/knit-sweater-with-piping-p05536151.html;WOOL BLEND SUIT JACKET ECRU;Long sleeve round neck sweater. Side vents at hem. Rib trim.;29.0;USD
209014;Zara;https://www.zara.com/us/en/textured-denim-jacket-limited-edition-p01538430.html;TEXTURED POCKET PUFFER JACKET OLIVE;Regular fit jacket with lapel collar and long sleeves. Patch pockets at chest and hip. Front button closure.;51.99;USD
209015;Zara;https://www.zara.com/us/en/hooded-technical-jacket-p08281355.html;FLEECE BOMBER JACKET WHITE;Denim jacket with lapel collar and long sleeves with buttoned cuffs. Flap pockets at chest and welt pockets at hip. All over washed effect and rips. Front button closure.;25.99;USD
209016;Zara;https://www.zara.com/us/en/adherent-stripes-sneakers-p12269320.html;SLIM SUIT JACKET BEIGE;Puffer jacket with high collar and adjustable hood. Long sleeves with interior rib cuffs. Welt pockets at hip and interior pocket. Adjustable hem with side elastics. Front zip hidden by a snap button flap.;15.99;USD
209017;Zara;https://www.zara.com/us/en/boucle-textured-jacket-p08491402.html;FAUX SUEDE PATCH JACKET;Sneakers. Upper in a combination of pieces and colors. Lacing with six pairs of eyelets. Textured chunky soles. Retro style.;35.99;USD
209018;Zara;https://www.zara.com/us/en/v-neck-knit-sweater-p03519001.html;UTILITY HERRINGBONE TEXTURED JACKET;Boxy fit overshirt. Lapel collar and short sleeves. Front snap button closure.;29.0;USD
